filename,chroma_stft,rmse,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,label
country.00090.wav,0.371301889,0.147451356,1927.414343,1972.141442,3883.479044,0.098996852,-91.63266836,115.8507726,-30.20836199,52.29311142,-5.016388889,16.96722887,-15.65903478,13.54974682,-12.75727033,15.97238422,-11.96447601,11.07045548,-9.953345446,2.099129517,-7.819921085,5.044383201,-7.286925728,3.051146504,-4.434995961,-2.23097953,country
country.00047.wav,0.31035979,0.090654068,1783.961052,1839.918928,3555.851275,0.094100067,-165.5019228,117.9102074,-33.61017461,42.5966392,-1.379720604,3.833758657,7.169088696,-7.172302888,-1.647779734,0.861833285,-12.50915517,2.886358221,-12.36155594,-1.316685926,-6.631932286,-8.865454433,-5.122870331,-8.080979281,-4.261319244,-0.153448238,country
country.00092.wav,0.370480224,0.176534295,2335.073289,2212.575875,4839.275146,0.121209306,-50.75182086,96.70516024,-24.31789282,66.08043537,-14.69186673,24.38598448,-21.02428807,12.46228019,-18.14916673,13.25215634,-12.80822368,9.793718289,-11.3433716,4.925225797,-7.853496845,5.74459799,-10.29660996,3.727537615,-3.235532302,0.384973735,country
country.00098.wav,0.270818192,0.176322177,1425.010296,1690.948858,2980.125367,0.061722073,-139.5589579,128.8077297,-20.22240699,49.41929469,-2.16114898,16.97099194,-8.320387288,9.811274344,-20.12680973,2.491771406,-11.23603495,3.769312423,-6.397823591,-3.342134736,-2.896446567,1.981500151,-4.184360852,1.38621704,2.436886858,-3.615434824,country
country.00089.wav,0.322181736,0.104693964,1321.594969,1667.172895,2583.801185,0.052491934,-205.0475599,141.0026817,-8.97326385,36.97792733,6.429160533,14.87915272,-4.315714926,12.23069663,-11.44038481,11.85423907,-7.894020578,9.913313327,-2.349644436,4.493207322,-5.004016281,3.14998971,-4.527203434,2.65375573,-3.113205274,-10.7112821,country
country.00021.wav,0.289202031,0.109864391,1044.046212,1392.75963,1946.440022,0.045649199,-209.3420806,167.15727,-20.86927699,36.82771678,10.26915677,4.010418894,-5.674800756,-4.622757161,-6.246322499,-4.173066268,-6.682753688,-3.248920517,-7.969409058,-4.05848981,-4.98801769,-4.498662455,-4.004886564,-6.395038218,-5.907524295,-8.178586478,country
country.00053.wav,0.373361184,0.133585289,2271.80757,2297.417361,4957.774378,0.108308183,-84.65403933,100.9681621,-16.01826658,51.74296871,-17.08517586,22.57530579,-20.29384828,18.91281799,-19.48342318,15.33874829,-17.74065654,8.582938511,-15.00414838,6.435093448,-10.2801966,3.285062552,-9.550980246,4.063067649,-5.586479214,-0.698804563,country
country.00032.wav,0.331041089,0.060524624,1823.068794,2205.691583,4015.492734,0.067586357,-237.9140046,97.74066209,6.486993916,45.97634194,2.147954447,16.22275103,8.805923075,7.762761301,-0.588120693,4.484873554,0.145057396,3.019413264,-1.662115077,-5.408776518,-2.818774892,-3.053190175,-0.495630255,-0.099405809,-3.850226087,-2.664530862,country
country.00088.wav,0.353735691,0.152685195,1622.736351,1963.356614,3526.990454,0.066050518,-121.9322951,123.2404184,-8.487367177,51.60188657,-0.081878037,20.41529271,-11.87668484,16.25573321,-11.52815058,11.8288141,-8.078533454,9.130591852,-8.649566644,5.547992979,-5.714282933,3.957034188,-5.457431307,4.972628559,-3.045774575,-3.315416941,country
country.00006.wav,0.421485814,0.214137718,2807.798623,2778.260075,6022.583195,0.128308133,-23.16563877,71.15422748,1.578966567,24.44464153,16.31776652,4.575494766,-3.882565599,17.99947727,-3.343443591,2.439250001,2.916221476,0.820289832,-1.106009127,0.111366711,-3.348796415,0.188658131,-1.208898966,-1.514774005,-2.725631152,-2.110018557,country
country.00068.wav,0.349340338,0.08347784,1130.954293,1458.516755,2216.837433,0.050235946,-229.470565,157.2983686,-16.75773222,31.89093206,-0.103370185,16.66340558,1.364486073,12.21690637,-3.869824677,6.831712503,-4.274108508,1.333525921,-5.901879888,-4.014537363,-5.253846371,-4.551151452,-6.801924615,-4.402167715,-4.172032185,-6.338168951,country
country.00069.wav,0.352250014,0.087190717,1327.683501,1632.813288,2755.767043,0.061073675,-217.0956401,136.1862686,-10.36036053,51.37657599,2.601408157,15.1209278,-0.667131762,12.28390292,-6.230839336,7.798333062,-5.416998045,3.614485786,-2.797229741,-0.338396061,-0.550960776,0.367355816,-2.240791758,-2.492383363,4.185312049,0.336304043,country
country.00034.wav,0.359063067,0.078255378,2614.438373,2655.955821,5435.743207,0.119282238,-153.8481138,83.66103436,-8.423430029,13.95413635,13.52938442,3.771029903,3.009789836,6.349928115,2.074854844,2.065938653,3.161624281,-0.488122659,-3.02049206,-4.52001671,-5.040771023,-4.9221478,-6.128784388,-1.6768803,0.445159356,-1.55197972,country
country.00019.wav,0.315651965,0.082089134,1138.713247,1462.185504,2117.72308,0.050944766,-256.0875913,163.0974289,-22.8726401,26.92200527,15.29081214,-3.504799888,4.23342866,-0.78237193,-9.455672578,1.763561385,-4.421869087,-3.640475471,-4.242846652,-8.10604255,-2.375698957,-5.149120042,-11.16523757,-2.415870522,-0.547529842,-4.781631334,country
country.00054.wav,0.312862359,0.104326904,1654.202272,2105.383707,3907.510298,0.060184724,-174.9748821,115.7171404,5.106382774,58.16956205,-3.305117041,29.65600517,-10.0294597,19.65897394,-16.30905847,13.74979592,-8.828230178,7.220380559,-8.885915149,4.748184141,-11.48701463,0.917658265,-8.158055026,1.189403157,-7.976382268,-5.660987419,country
country.00013.wav,0.368089039,0.080048457,2811.739872,2841.675897,6061.172011,0.129522172,-126.1754223,77.66365208,3.159077702,19.94751617,10.81659098,0.730265208,5.225821763,-0.497593667,-0.999875548,5.398598769,-3.72151682,-3.493148964,-5.33384055,0.293790975,-2.010385006,0.84265702,0.338041838,-1.116000086,-4.401595208,-2.621027883,country
country.00018.wav,0.370026591,0.09679351,2068.686362,2370.094777,4098.40306,0.095589079,-131.1271161,102.9896339,-11.52698663,17.74238819,16.95088946,4.44343893,1.298426157,3.41600712,-1.499869408,1.611395121,-7.986049026,-0.826261787,-8.877859415,-3.841940642,-4.492571879,-8.936218826,-6.383272094,-1.516517652,-5.403228809,-8.042315767,country
country.00091.wav,0.353434976,0.08950489,1563.328275,1779.124742,3233.777507,0.064738239,-193.7038404,125.574196,-20.93847372,46.35038472,-2.690913496,12.83984668,-6.60561104,10.74108097,-10.90226521,6.133662502,-9.435060206,5.170075952,-3.657648731,0.334455667,-8.012644588,0.396541672,-6.529263795,1.179475659,0.724564407,-5.203118175,country
country.00030.wav,0.221439812,0.07959754,1240.558751,1996.831515,2412.726297,0.042834312,-277.0879114,128.2577437,42.4308605,37.69645364,12.75625398,9.588809657,-5.990831686,-7.531861699,-8.029545751,-4.941132,-6.536046634,-3.627244431,-7.230558267,-7.456658814,-1.575521604,1.393042866,3.075904479,2.50956051,-1.05453403,-2.749651106,country
country.00055.wav,0.357053401,0.155033305,1881.29943,2116.203664,4111.484522,0.081115487,-82.91505431,122.5237036,-16.67404461,40.01426206,-15.01011495,21.67338185,-18.24883925,18.36210315,-17.98094846,16.98619436,-16.0467396,8.529279427,-8.704559961,10.76762007,-4.62623121,7.236836092,-7.598421375,5.305045617,-5.505486263,-0.183458911,country
country.00085.wav,0.33789341,0.135495424,1596.307516,1853.316211,3291.44086,0.069267586,-145.9952675,124.6266624,-17.91831984,49.24787667,-0.155660295,22.77977022,-7.180612844,16.73962668,-9.713183815,15.43089404,-7.628089169,10.9203929,-3.449840349,5.42425376,-4.934613234,5.114317129,-8.047360218,2.645391265,-1.852184074,-3.41741386,country
country.00010.wav,0.29154077,0.074700654,1861.290435,2127.160591,3769.084943,0.076540069,-197.674507,106.498485,-4.427788622,37.66865008,-0.865185198,-0.964314446,-3.456035026,-0.050696126,-9.30436514,-5.178190951,-4.251401053,-3.546841943,-1.349219014,-7.117474101,-1.622382996,-2.477866398,-5.051285984,0.293273913,1.072919653,-1.648037214,country
country.00002.wav,0.297045451,0.146586403,2308.673365,2618.607096,5190.053453,0.074162381,-120.27034,79.2309725,5.2338482,34.5482629,16.50838999,13.13083663,6.347117101,9.962437266,-1.998542653,6.809574306,-6.351779134,0.227431727,-6.813056748,1.617267285,-1.786315927,-0.700590806,-4.77285577,-0.286399933,-5.357112218,-1.965473087,country
country.00044.wav,0.360100677,0.113700226,1729.62776,2247.42619,3358.80498,0.06650368,-162.7645258,119.9030324,-2.913233398,20.49926929,27.8063844,5.481036481,6.042959059,1.203106844,-3.689239993,0.367220505,4.430038606,-0.415174656,2.456137557,2.141739934,-1.602082908,3.633929835,-3.46720416,-2.559405788,5.665482112,-3.635042297,country
country.00043.wav,0.403080136,0.095036261,2530.38888,2491.239786,5070.036808,0.134285274,-101.1557039,85.45490694,-19.70014648,20.57249699,9.993922167,7.599152586,0.101033962,3.405654286,0.056405189,1.578150842,-1.450114349,-1.290827466,2.136167671,-4.788546418,-0.309704144,-0.436625182,-4.890358748,-2.984197063,1.091669153,-1.455821657,country
country.00094.wav,0.366813994,0.206779137,1474.633908,1745.516499,3107.717506,0.06299961,-104.3014713,136.4240083,-20.96894419,52.84299647,2.033351191,20.44108062,-11.60810305,17.66217737,-15.74055203,11.05303237,-11.32599605,3.673658586,-6.494363473,0.043030863,-2.032377611,2.195641058,-7.116771271,1.853238717,1.671962012,-1.489405998,country
country.00041.wav,0.397854709,0.113300778,2634.080774,2898.541576,5807.827964,0.095860221,-111.5985188,82.24457391,13.0525576,31.9387376,23.69724948,-0.526018945,12.03251815,3.655889559,-5.743792285,3.342829795,1.435840139,0.777761774,0.553316207,-1.146974615,-1.749432635,0.558817443,-2.325614515,-4.613111969,-0.618727361,-4.939899195,country
country.00005.wav,0.41606058,0.203925624,2926.293311,2736.79638,6177.129007,0.136372494,-24.65214976,62.4456345,-7.763711464,28.43708588,10.98707782,5.545515884,-0.093189858,13.74811067,2.906780475,9.913735001,0.858075468,5.960100589,-1.218803552,3.063186444,0.927720503,2.049459934,3.004081486,2.975442309,-0.176493622,3.656142762,country
country.00014.wav,0.364982031,0.092644937,2952.856255,3036.428127,6570.291541,0.124783993,-124.5964543,72.48767093,16.71291732,18.24832846,12.22703543,8.098928785,7.987423407,-0.505594885,2.373573172,-0.566446332,-5.56654644,0.546015461,-5.056594644,-1.162143164,-3.58596987,-3.694686478,-0.179421039,-0.653245586,-4.1430028,-3.987823129,country
country.00063.wav,0.33389665,0.131476671,1614.748155,2016.986082,3659.845155,0.058258033,-185.4403535,118.4716859,17.84355616,48.8746209,-2.153989903,21.35263286,-8.989935586,20.51071841,-11.41823154,9.269893332,-5.457644962,5.765242455,-2.979759317,3.441956382,-6.07282603,1.254564523,-5.947925922,7.076531768,-2.165876773,4.892677792,country
country.00058.wav,0.348164799,0.163896799,1796.777146,2148.86603,4165.250915,0.073287126,-101.2844635,120.4251789,-0.372082999,49.02042479,-15.8825161,19.86046481,-13.06445848,18.56809735,-15.70722698,15.23523198,-5.91600951,6.632769529,-10.35498933,7.078947376,-8.208220507,6.201763983,-8.37493489,2.926696914,-6.642886422,-1.319191771,country
country.00003.wav,0.376894439,0.204363585,2174.033869,2280.888606,4347.882042,0.102564384,-57.73647386,95.77021531,-10.11716459,40.9803044,13.97751837,-0.986509316,-0.183442844,7.431218351,-3.626954175,9.549538339,-2.939942172,2.432668733,1.996366318,-1.285581294,1.356409247,4.421022323,-6.525969873,-0.03470069,-1.414051047,-3.078824985,country
country.00036.wav,0.344721749,0.022781625,1827.591866,2050.071064,3647.221668,0.084866529,-339.6333238,97.73943789,-9.760533257,50.98982645,7.82681421,11.73019783,0.664361117,2.479300589,-4.782943866,0.209581851,-5.971501234,-2.888079603,-6.157157374,-1.850619478,-5.356229791,-8.312079095,-10.71679835,-7.720544341,-3.425799309,-6.953691886,country
country.00048.wav,0.311064225,0.116932653,1939.764242,2482.512913,4127.87174,0.063963711,-148.9654647,107.2422492,11.19309789,26.70330061,11.39614774,-3.806001939,14.0228779,-5.870372734,-11.04255136,2.801875924,-8.448974758,3.182692698,-0.767594068,-12.40094833,-6.2903202,-3.299856869,-8.15658716,-6.576275464,-3.674379381,-2.968338463,country
country.00000.wav,0.384026671,0.248418391,2797.84481,2847.551887,6221.176656,0.107204861,-23.06695701,70.26165507,3.813589375,28.32565628,13.75320291,5.724030323,3.974628923,7.473488142,2.628851723,8.494884734,-2.315718819,2.089481357,-3.375138834,5.138016998,-0.188452624,0.375012784,0.615661446,4.062636509,0.90947606,4.095611297,country
country.00033.wav,0.316902773,0.104644589,2456.633122,2387.478925,4914.691318,0.123631831,-133.236086,78.98071038,-5.651559265,35.54397192,-7.541398646,7.934287644,2.734516408,0.406318407,-1.137035636,-1.106970446,-7.843485234,-1.170489455,-4.815073489,-3.136407721,-5.036759323,-1.087586369,-0.969294428,-2.45731062,1.162093336,-1.842968777,country
country.00049.wav,0.323853812,0.143586993,1599.815255,1826.192506,3006.271638,0.075791975,-110.012102,134.7810851,-24.01603157,19.40424989,-4.401817275,-4.803922886,-7.807366697,-0.400491588,-5.412568844,-2.954738562,0.784914766,-4.76226184,-0.171227716,-1.693974842,-2.411840167,-1.960922124,-6.935005446,-4.065626088,-1.948106099,-5.779040932,country
country.00045.wav,0.345514132,0.146640211,2777.382855,2647.709969,5622.414262,0.132970729,-61.21610461,71.24164503,-17.03208504,17.13746518,5.068580986,-4.209185558,-1.685418993,1.17685742,-0.855875809,4.965839825,-1.702719418,4.843980035,-0.162241563,-2.077267516,-0.265138551,-5.319821938,0.238834101,-0.092258911,-3.942231502,-0.924222903,country
country.00070.wav,0.365328469,0.14438203,1934.746539,1970.145374,4048.375417,0.094722786,-99.30022989,117.5645329,-29.86264473,40.84935009,-15.24498704,27.98327942,-11.95768554,13.330233,-11.37265395,10.53158469,-8.741357807,8.415968546,-6.837772504,0.43761686,-5.307948911,1.64825531,-7.35380864,0.518474535,-1.457678289,-5.915813091,country
country.00065.wav,0.282831705,0.110570244,894.1632061,1195.504133,1638.879933,0.03866825,-250.8692504,163.1173695,-3.881737258,30.15442136,5.601075206,7.492881213,4.031416204,-2.128131668,-5.473496252,-1.065869161,-9.986025032,1.825143719,-8.749192591,-7.052516341,-4.220264024,-8.836386731,-7.407488983,-3.297023424,-5.13916907,-9.968660444,country
country.00011.wav,0.300902252,0.078498855,2839.288722,2798.566002,6048.140509,0.110162745,-199.030796,61.13566342,9.977105024,23.4876062,10.27345869,0.010002584,8.02295878,1.124900239,-4.896873644,9.487030111,-6.357680578,3.875351221,1.624110581,-1.346080085,2.608354292,-3.588412592,1.968364626,2.538982388,1.044008306,-0.970133917,country
country.00066.wav,0.320641218,0.136513233,1701.919072,1709.530314,3244.627377,0.098904332,-102.4555044,135.6904704,-46.89049265,32.75058379,-11.16272435,23.48087297,-9.780842178,16.90673859,-11.68944014,13.22063813,-7.182705174,4.750381682,-8.194963337,2.59393028,-2.996498591,6.796110709,-2.066857176,3.285205619,0.275862811,-4.217203383,country
country.00001.wav,0.414032469,0.230516478,2938.155358,2839.657689,6279.551665,0.126988245,-7.939366068,62.7236683,-1.456931448,28.11235644,9.966909633,9.361912231,5.4119289,9.822588361,3.027334518,8.422302904,0.312303993,6.541569368,0.736442058,-1.773687033,0.848610229,2.983558283,-2.764676879,2.824267743,-1.738780479,0.974066607,country
country.00038.wav,0.367408738,0.090927273,2859.975602,2919.664066,6246.194352,0.121149262,-118.0400138,74.17073995,8.276099771,15.46299028,6.169437518,8.448749969,4.112009951,5.716955144,-1.97250033,3.159259317,5.055857027,-1.113593294,2.443443827,-1.423238281,-4.734301705,-6.373155798,-5.746763887,-6.262014132,-4.509339001,-0.99491191,country
country.00099.wav,0.38083848,0.220810696,2157.477061,2160.389367,4478.648118,0.108245873,-42.14101732,106.2569437,-24.20515707,44.66940144,-12.33508359,20.52279466,-16.04571683,18.48575329,-18.77558178,15.5104269,-15.45337377,8.948846335,-9.969912401,6.928500602,-8.80134727,4.563681823,-9.041540489,1.062345257,-6.44335782,-0.986489992,country
country.00080.wav,0.387613473,0.153273433,2049.045781,2187.822669,4434.182803,0.089361133,-100.9943064,111.6333667,-13.15343398,44.62135639,-5.950808879,29.34782504,-7.951811214,19.59369563,-22.44168364,17.26645956,-17.82022162,11.41171813,-12.46006231,1.645350165,-8.522619196,2.725282518,-7.291579462,4.880885609,-1.204028407,-1.30100068,country
country.00031.wav,0.313399212,0.100855306,2053.229089,2187.759412,4094.556061,0.095325113,-130.4628635,104.1133516,-19.28124876,34.14440029,5.406137848,-2.158237681,-0.715905959,-2.896202969,-5.449505377,4.081886154,-4.469344632,3.525802647,2.147061508,0.191369041,2.679177887,-3.092187635,-3.188626845,1.665486841,-0.692731282,-4.375314092,country
country.00079.wav,0.310330928,0.115341187,963.4905602,1235.415857,1754.423137,0.045760601,-229.0380597,180.3563306,4.526343972,24.16138075,1.097504023,4.004453785,-5.99827759,1.895648862,-13.12757759,0.019370062,-13.4981758,1.588268125,-13.41138958,-5.695299859,-7.594437434,-9.803871654,-3.776454519,-4.80156684,-4.711809001,-2.950049028,country
country.00081.wav,0.37844096,0.167886987,2102.328189,2152.765294,4418.120332,0.101047784,-74.12642263,107.6001111,-21.1796258,47.21442425,-5.977450248,17.78767955,-20.4073077,14.96851712,-15.96300755,15.74086616,-14.65267847,10.6776839,-10.13195095,4.446373463,-7.645864943,6.932895501,-9.009786732,4.172192527,-3.749639819,-3.5905037,country
country.00023.wav,0.305371901,0.038920145,1494.66509,2330.919047,3050.528783,0.035463644,-353.2161119,110.6993974,32.80690078,24.21294519,18.7759488,5.931182862,-1.755955168,3.886394832,-2.975903974,-1.897656191,-2.870801448,-0.969433308,-6.477867911,-4.244445345,-3.758145903,-6.021998126,-7.178222574,-2.486947716,-4.032852242,-3.425069228,country
country.00042.wav,0.391627966,0.117709577,2387.91672,2716.60124,5391.769176,0.087044346,-101.2620448,84.10950591,7.773338653,30.37644997,13.85487652,11.63109093,-0.113033915,-4.933457439,-2.364732113,-1.969355942,-8.188220931,2.82244287,0.542624946,-6.788583492,-4.306472428,-4.568963577,-9.83388328,-5.682370993,-10.4077947,-7.513445515,country
country.00046.wav,0.37423663,0.103331648,2109.288834,1933.745275,3843.818314,0.115884661,-126.877744,103.5050827,-31.90220183,58.72897341,-1.967504232,-3.13012237,-2.94047404,0.360327044,-3.024714414,-0.83017781,5.591791229,-10.14056383,0.72900899,-1.627276072,-10.05600708,-5.218585985,-9.047975155,-4.738014476,-1.036221028,-2.838878528,country
country.00096.wav,0.325745063,0.218129456,1754.279131,1861.89171,3505.040909,0.097413053,-69.81324274,124.2111584,-32.4819846,47.68965633,1.402722246,22.6114138,-8.744137707,21.42699038,-15.67083852,15.73812572,-12.43998347,9.57057022,-9.043077857,2.896976211,-3.181925071,5.835328668,-5.609101961,4.167967776,0.11414156,-1.734587692,country
country.00095.wav,0.328868778,0.175336987,1557.683895,1762.184371,3220.920869,0.067366952,-124.7674432,127.3147198,-23.38527265,47.38424838,0.572848952,16.01681298,-9.985473176,16.20380214,-16.74141171,6.7925629,-8.20007729,3.205723206,-1.603722598,-2.147047387,-3.531178673,2.219886671,-1.410148748,-1.685033558,-1.031680498,-2.62698292,country
country.00035.wav,0.375874386,0.099977106,2321.871533,2545.325,4580.418732,0.104365302,-120.3920743,95.3492747,-6.029607414,25.17046123,20.9646923,-7.118642619,8.556663954,2.432133522,-14.66557369,9.278445765,-2.363254954,-3.152341046,0.612931632,-4.418763574,-7.453316585,-0.442143741,-3.58400019,-5.018314888,-2.522084907,-4.752133342,country
country.00051.wav,0.274703437,0.090362407,1552.852535,1848.580396,3167.121169,0.059279156,-204.6170266,121.9317631,-17.75931174,46.34256845,-1.804214915,17.02456484,-14.70300112,14.67840075,-19.39120707,10.94081024,-13.47939686,1.192014532,-6.216890423,-1.68795165,-8.695733177,-2.503437402,-11.33758552,0.19048943,-7.291863473,-7.499727717,country
country.00067.wav,0.321169984,0.055435728,857.6385823,1238.029736,1443.765464,0.035363949,-328.8205397,167.0555536,13.08419748,28.80774761,11.26869695,14.43370147,11.71044838,7.778331063,-11.71867621,2.376456457,-8.347566009,-3.841490838,-6.715938096,-5.767703166,-8.246038456,-4.539809844,-1.049614386,-4.595656292,-2.867130155,-2.230965398,country
country.00077.wav,0.337361246,0.131497696,1512.99856,1558.113962,2922.345438,0.087821896,-118.1870767,152.9668361,-46.51026807,31.11510414,-17.28669254,6.265569321,-3.671698988,13.04384116,-13.12705528,15.68916951,-13.0749521,5.703221942,-10.68822395,1.014935114,-6.700430341,2.592802769,-9.804580318,0.152961374,-3.455174579,-7.418042482,country
country.00087.wav,0.328503656,0.108626768,1591.292872,1806.873242,3162.882808,0.073959693,-170.8077635,124.7523513,-19.22412694,39.20478435,-3.749623021,15.29565021,-12.96391328,8.524565488,-11.82491359,11.32373246,-13.77237983,3.108306242,-10.0779259,2.900702639,-5.476938871,2.537138149,-9.191259903,1.086064832,-3.570770479,-6.707164672,country
country.00026.wav,0.329897811,0.100564815,1269.449968,1700.875238,2496.502615,0.054804189,-194.296719,151.8816993,-3.046674626,29.48513486,9.112081564,5.977400068,3.792093043,3.744472957,-5.855947693,1.606153345,-3.765782534,0.946619476,1.96925285,-2.232082806,3.349317709,3.750358625,-1.136750396,2.224869707,3.368442438,-4.153502997,country
country.00056.wav,0.319219865,0.136243716,1468.419061,1960.566965,3212.427494,0.054925032,-164.7569473,123.4316993,4.233312574,48.7960172,-5.139419179,22.83841251,-7.804435713,19.2849778,-11.00472561,21.25641471,-9.736251714,5.15266442,-6.146173556,5.414347843,-9.917470303,3.903480112,-7.335220728,1.381846625,-8.840928386,-3.727691712,country
country.00020.wav,0.365293138,0.105212316,2407.100635,2531.194315,5210.019282,0.086804549,-161.3080176,74.79750497,22.43695696,46.04169039,5.290788769,25.12513052,-0.577413005,10.39138737,-6.84363252,5.055820335,-0.7791238,1.407768562,-6.018043079,-4.001788121,-4.786053542,-2.869549996,-5.003429611,-3.613878944,-7.572672732,-3.232306965,country
country.00037.wav,0.373946183,0.072096035,2068.588278,2437.514586,4232.86484,0.084964336,-173.4214831,105.0721829,1.156454032,24.12164409,22.13652751,2.545085365,-1.587007485,0.172598473,-5.325685861,3.813948256,-4.530172936,-4.584659328,-1.561078243,-2.256922824,-3.848984232,-6.4570835,-7.461944445,-5.530402914,-2.194056382,-2.456305929,country
country.00082.wav,0.386030147,0.166588917,2253.352183,2261.535684,4799.422899,0.106063147,-68.54693386,101.3542092,-16.90263375,51.51637313,-10.24785765,20.06651382,-21.7917433,15.52723323,-18.79273052,16.34883808,-17.89885238,12.11665331,-13.19823249,3.888051018,-8.877084436,5.027820138,-9.822133518,6.537106836,-4.50707331,-1.806974717,country
country.00061.wav,0.314549687,0.107258856,1397.821606,1896.36395,3100.931133,0.04858304,-186.3160579,135.8829705,5.953439406,45.83233417,-5.775745473,22.77190314,-12.99786343,17.13080962,-13.76946616,9.742057541,-8.368247542,6.645966343,-9.088502877,5.439778775,-6.857792539,1.566186336,-8.566142242,5.44795265,-4.368363381,-4.712732959,country
country.00060.wav,0.342078014,0.141031474,1373.672818,1930.766586,3070.388291,0.042916259,-178.4441923,130.1027986,12.08443698,47.03776017,2.619436309,24.08878726,-4.613456434,22.77196758,-10.92235589,13.52721695,-6.797598943,8.723129726,-6.095855542,4.077931482,-5.15148294,7.857593145,-5.255494807,3.960802493,-3.129459682,-4.378943513,country
country.00074.wav,0.355024958,0.082336858,1534.025677,1697.071182,3117.751346,0.07112819,-207.2153612,130.9344742,-18.50074123,33.3066311,-3.92500323,15.37570731,-6.399254882,2.936305916,-16.7839567,7.089746258,-8.578888106,4.814068659,-12.2405083,-1.012388418,-4.545981662,-6.070230946,-5.531946747,-2.365507007,-6.537549368,-5.901509515,country
country.00022.wav,0.321503387,0.075156718,1719.309237,2142.286763,3449.400977,0.068057267,-195.0605894,114.2571907,0.0542272,38.21024392,11.28742521,-6.041080072,1.227135064,0.005355411,-15.41455955,-3.571124124,-6.128513893,-4.487021929,-0.11679363,-4.394027296,-9.427451597,-10.71600878,-6.543631707,-10.04415423,-7.260338666,-4.016179662,country
country.00078.wav,0.376360634,0.043354981,1144.717919,1443.970038,2223.115869,0.049895697,-302.3955573,150.1231196,-3.701435339,26.94848115,-0.253995592,13.50934613,7.237615691,4.229459606,1.768669912,6.568506081,-0.49920797,7.897371837,1.324246879,0.476634824,0.094289565,-3.200734295,-1.825465845,0.87871624,0.586151543,-3.159454335,country
country.00071.wav,0.292615711,0.118415296,1261.472571,1396.474255,2422.218893,0.060517797,-185.8306364,155.2784995,-25.01467475,20.56160625,-3.840731712,-0.580622328,-4.570674978,-5.903665942,-16.52886675,-0.443143628,-16.29575907,-4.208365069,-16.80460394,-4.542982263,-8.359379318,-9.976461954,-7.760655831,-8.344745188,-6.843709057,-10.19351026,country
country.00016.wav,0.322488738,0.079846568,1425.916477,1648.386102,2880.736228,0.060195297,-210.0639935,139.6309879,-17.02339802,58.00111924,-9.657642607,-1.953926237,-17.99674029,-8.213704532,-11.76978399,-7.872155739,0.628151511,-9.960133354,-6.464697736,-3.834986897,-12.04243412,0.324595999,-8.044663361,-6.803819906,-1.836952083,-5.926381852,country
country.00072.wav,0.344993697,0.15668954,1711.282313,1873.545127,3556.434153,0.082269915,-96.21305186,131.9257084,-26.342148,35.97560299,-22.81029922,14.4967096,-11.84674447,11.81292463,-21.22404642,11.55347219,-12.92473717,7.191202899,-13.9435759,2.951423627,-5.025590097,1.537431095,-4.390545765,2.550405965,-5.363291551,-5.97477691,country
country.00027.wav,0.391827493,0.116644435,2011.642324,2140.35681,3907.593566,0.097350366,-100.7424491,106.9848359,-27.16100495,29.10643643,5.043511385,-5.420127222,3.246624593,-5.181634616,-5.126183705,-0.822001316,-3.83744669,-2.70214716,-6.640825543,-4.663337465,-5.697467316,-5.994878178,-10.2240556,-10.54026975,-5.738250239,-7.300997918,country
country.00093.wav,0.251088042,0.092551999,1537.649194,1716.109737,3055.325041,0.068127885,-213.5821235,117.2230951,-21.87207084,45.65195097,-10.2898321,5.055661093,-11.91436359,5.575707623,-17.80467396,0.186228424,-14.17210079,-1.157878517,-10.30590029,-4.069736472,-6.64204011,-5.42538948,-9.719611876,-3.2099229,-4.459054439,-9.160188722,country
country.00009.wav,0.429652536,0.23655425,3191.197463,2948.00183,6926.704746,0.156872785,12.18091113,58.99584992,0.939474755,26.74389159,9.245874594,3.564712097,1.530673087,8.653441986,0.999568096,11.64886562,-2.19613716,1.193048416,0.483435329,4.412107878,-0.18259798,3.073259989,-1.169091507,4.573296655,0.887555328,1.296123318,country
country.00028.wav,0.318227341,0.094111964,1474.196472,1885.994958,2925.859364,0.059815397,-169.1978208,132.7876477,-13.48043872,31.19362069,6.340636068,-3.756155867,-2.056309251,-3.623012034,-4.561148652,1.281432878,-6.973178612,-7.253200038,-1.399120486,-9.51460674,-5.421736183,-1.907831299,-7.162923016,-1.423772275,0.162018683,-4.106783594,country
country.00008.wav,0.355302034,0.274516195,2505.711892,2574.298118,5479.959462,0.104562587,-19.72472306,76.64905524,-4.828754512,32.23617467,7.710164927,17.19084174,-1.488422852,9.151179657,2.756342759,9.147740716,-2.651405583,7.527002677,0.391619547,4.967707543,2.834620102,1.899476759,2.459802998,6.393666107,-3.351723473,6.310606959,country
country.00025.wav,0.347294149,0.079897329,1564.759947,2015.519556,3187.372039,0.057276939,-200.6366463,119.7210919,-3.601502782,31.94820104,9.981616611,15.29875248,0.645039332,0.238940856,-4.476763653,-2.31184414,-5.26243568,-2.472914275,-6.044599413,-0.791396098,-4.69399445,-11.29063528,-8.871729531,-8.072561974,-3.154557586,0.33459284,country
